SectorName,SectorName_labelled,MajorsubgroupOccupation_labelled,outsourcing_status,n,Frequency,avg_income,wtd_avg_income,N,Sum,perc
19,Public Administration And Defence; Compulsory Social Security,Health And Social Care Associate Professionals,Outsourced,2,2.151217908132657,527.8545119705341,585.1820026052355,25,23.331432724025444,9.220256353641968
19,Public Administration And Defence; Compulsory Social Security,Health Professionals,Not outsourced,1,0.7823157594840583,773.4806629834254,773.4806629834254,1,0.7823157594840583,100
19,Public Administration And Defence; Compulsory Social Security,"Leisure, Travel And Related Personal Service Occupations",Not outsourced,3,3.3559307908192415,648.8643339472069,595.6954994107572,7,6.373395184787795,52.655306842250646
19,Public Administration And Defence; Compulsory Social Security,"Leisure, Travel And Related Personal Service Occupations",Outsourced,4,3.0174643939685537,320.13505217925103,366.60780287039665,7,6.373395184787795,47.34469315774935
19,Public Administration And Defence; Compulsory Social Security,NA,Not outsourced,1,2.4934609383806987,622.8023327194597,622.8023327194597,1,2.4934609383806987,100
19,Public Administration And Defence; Compulsory Social Security,Other Managers And Proprietors,Not outsourced,5,3.5721973949129753,840.085942295887,832.5559714177939,6,4.390126988668813,81.36888532229332
19,Public Administration And Defence; Compulsory Social Security,Other Managers And Proprietors,Outsourced,1,0.8179295937558378,1022.7240638428483,1022.7240638428483,6,4.390126988668813,18.631114677706687
19,Public Administration And Defence; Compulsory Social Security,"Process, Plant And Machine Operatives",Not outsourced,3,2.470776556388369,1220.380601596071,1218.7337113952551,3,2.470776556388369,100
19,Public Administration And Defence; Compulsory Social Security,Protective Service Occupations,Not outsourced,64,66.99113852965971,809.6800328038673,815.7169300597596,69,72.50225404861843,92.39869768012579
19,Public Administration And Defence; Compulsory Social Security,Protective Service Occupations,Outsourced,5,5.511115518958713,560.9109883364027,551.7372361392395,69,72.50225404861843,7.6013023198741925
19,Public Administration And Defence; Compulsory Social Security,Sales Occupations,Not outsourced,5,6.791590863362806,521.1068139963168,514.9767857410653,5,6.791590863362806,100
19,Public Administration And Defence; Compulsory Social Security,"Science, Engineering And Technology Associate Professionals",Not outsourced,12,11.03210089810396,841.2336300388786,811.8204497736713,12,11.03210089810396,100
19,Public Administration And Defence; Compulsory Social Security,"Science, Research, Engineering And Technology Professionals",Not outsourced,23,16.94495492917744,896.6653802012437,887.8621353684204,28,20.479846647507095,82.73965728761969
19,Public Administration And Defence; Compulsory Social Security,"Science, Research, Engineering And Technology Professionals",Outsourced,5,3.5348917183296553,916.0847145488029,902.8833866162663,28,20.479846647507095,17.260342712380318
19,Public Administration And Defence; Compulsory Social Security,Secretarial And Related Occupations,Not outsourced,10,8.67122017512744,420.45969736034374,434.07144406638037,11,9.390275453607298,92.3425539321785
19,Public Administration And Defence; Compulsory Social Security,Secretarial And Related Occupations,Outsourced,1,0.7190552784798583,436,436,11,9.390275453607298,7.6574460678214855
