SectorName,SectorName_labelled,UnitOccupation_labelled,outsourcing_status,n,Frequency,avg_income,wtd_avg_income,N,Sum,perc
8,Education,"Artistic, Literary And Media Occupations",Not outsourced,2,1.9698078755485897,16.321814176867797,17.00009337479536,3,2.74042229975645,71.87971998781548
8,Education,"Artistic, Literary And Media Occupations",Outsourced,1,0.7706144242078602,58.20234064040872,58.202340640408714,3,2.74042229975645,28.120280012184512
8,Education,Business And Financial Project Management Professionals,Not outsourced,1,0.8063821864076481,29.220687538367095,29.220687538367095,1,0.8063821864076481,100
8,Education,Business Associate Professionals,Not outsourced,6,4.621348265515298,22.113565386825307,22.081935162828593,6,4.621348265515298,100
8,Education,"Business, Research And Administrative Professionals",Not outsourced,9,6.794060913234849,21.23247308081562,22.00164216744809,11,8.473340864983264,80.18160748509281
8,Education,"Business, Research And Administrative Professionals",Outsourced,2,1.6792799517484154,25.830980980980982,25.35221786337743,11,8.473340864983264,19.818392514907192
8,Education,Caring Personal Services,Not outsourced,7,5.117541823492273,11.149115694337398,11.222613847694156,8,5.571860968618651,91.84618662085872
8,Education,Caring Personal Services,Outsourced,1,0.4543191451263785,14.610190300798035,14.610190300798035,8,5.571860968618651,8.15381337914128
8,Education,Chief Executives And Senior Officials,Not outsourced,1,0.7796497191404208,30.939226519337016,30.939226519337016,1,0.7796497191404208,100
8,Education,Cleaning And Housekeeping Managers And Supervisors,Outsourced,1,3.5387823117782844,11.699999999999998,11.699999999999998,1,3.5387823117782844,100
8,Education,Construction And Building Trades,Not outsourced,1,0.8366778877193667,19.559281132914204,19.559281132914208,1,0.8366778877193667,100
8,Education,Construction And Building Trades Supervisors,Not outsourced,1,0.7256884745947377,13.149171270718231,13.149171270718231,1,0.7256884745947377,100
8,Education,Construction Operatives,Not outsourced,2,1.501623059805349,12.83609576427256,13.331178298694894,2,1.501623059805349,100
8,Education,Customer Service Occupations,Not outsourced,2,1.6414355682418988,17.86222004945989,18.645908254582682,2,1.6414355682418988,100
8,Education,Customer Service Supervisors,Not outsourced,1,1.043037996079458,17.188459177409456,17.188459177409456,1,1.043037996079458,100
8,Education,Electrical And Electronic Trades,Not outsourced,1,0.9953521084264068,21.291623114827534,21.291623114827534,2,1.8344670472031042,54.258380380501094
8,Education,Electrical And Electronic Trades,Outsourced,1,0.8391149387766974,18.79987722529159,18.79987722529159,2,1.8344670472031042,45.741619619498906
8,Education,Elementary Cleaning Occupations,Not outsourced,17,19.849117525209824,13.155015568159182,13.644131396242422,25,31.818996954074827,62.38134267355618
8,Education,Elementary Cleaning Occupations,Outsourced,8,11.969879428865003,13.384449432166972,13.186208586924664,25,31.818996954074827,37.61865732644381
8,Education,Elementary Security Occupations,Not outsourced,25,23.12076560024232,13.0615439243938,12.880619945521168,26,23.72060975599641,97.47121106107967
8,Education,Elementary Security Occupations,Outsourced,1,0.5998441557540919,11.49,11.49,26,23.72060975599641,2.5287889389203215
8,Education,Elementary Storage Occupations,Not outsourced,1,0.7407107790971387,10.313075506445673,10.313075506445673,1,0.7407107790971387,100
8,Education,Engineering Professionals,Not outsourced,1,0.7256884745947377,44.452911665714105,44.452911665714105,1,0.7256884745947377,100
8,Education,Finance Associate Professionals,Not outsourced,2,1.4143859928202012,17.81712149115464,17.16589892925472,2,1.4143859928202012,100
8,Education,Finance Professionals,Not outsourced,2,1.565437007264432,16.90926810320012,16.814218525481742,2,1.565437007264432,100
8,Education,Food Preparation And Hospitality Trades,Not outsourced,5,7.415677829908587,14.88752720575925,14.188966276153229,5,7.415677829908587,100
8,Education,Functional Managers And Directors,Not outsourced,30,24.66085546273842,23.4120098723746,22.688444933486327,32,28.652552568709552,86.06861606344168
8,Education,Functional Managers And Directors,Outsourced,2,3.9916971059711317,19.63336931902373,20.271997594011005,32,28.652552568709552,13.931383936558323
8,Education,Health Associate Professionals,Not outsourced,1,0.8100176644276368,11.93642998431212,11.93642998431212,1,0.8100176644276368,100
8,Education,Housekeeping And Related Services,Not outsourced,7,10.891055903515953,13.611480498220828,13.38312971489106,8,11.70107356794359,93.0774073017815
8,Education,Housekeeping And Related Services,Outsourced,1,0.8100176644276368,10.42,10.42,8,11.70107356794359,6.922592698218491
8,Education,"Hr, Training And Other Vocational Associate Guidance Professionals",Not outsourced,21,21.772192376942147,20.329175344354034,20.81491729617319,21,21.772192376942147,100
8,Education,Information Technology Professionals,Not outsourced,11,9.561165628155328,26.18460343133874,26.808317305745483,12,10.251405379678038,93.26687682363031
8,Education,Information Technology Professionals,Outsourced,1,0.6902397515227108,20.90488278333582,20.90488278333582,12,10.251405379678038,6.733123176369686
8,Education,Information Technology Technicians,Not outsourced,9,9.570749114069125,21.24126519617324,20.866572072193794,9,9.570749114069125,100
8,Education,Librarians And Related Professionals,Not outsourced,3,2.349071589434386,14.256366409548882,14.448253072697025,3,2.349071589434386,100
8,Education,Managers And Proprietors In Health And Care Services,Not outsourced,1,0.760248177597634,11,11,1,0.760248177597634,100
8,Education,Managers And Proprietors In Hospitality And Leisure Services,Not outsourced,2,2.237980433460189,15.388461666085973,14.637145351274768,2,2.237980433460189,100
8,Education,Managers And Proprietors In Other Services,Not outsourced,7,6.438930948877415,18.790035847984583,18.57951052298098,8,7.197985769734198,89.45462181867006
8,Education,Managers And Proprietors In Other Services,Outsourced,1,0.7590548208567837,7.734806629834255,7.734806629834255,8,7.197985769734198,10.545378181329934
8,Education,Media Professionals,Not outsourced,1,0.8063821864076481,19.48025373439738,19.48025373439738,1,0.8063821864076481,100
8,Education,Natural And Social Science Professionals,Not outsourced,4,3.7746216892447624,17.402849861413397,16.171485870408993,4,3.7746216892447624,100
8,Education,Nursing Professionals,Not outsourced,2,1.5977261938849405,27.501534683855123,27.501534683855123,2,1.5977261938849405,100
8,Education,Other Administrative Occupations,Not outsourced,43,39.52283801058373,14.182463746229004,14.712304002077634,47,42.50550907945943,92.98286002574415
8,Education,Other Administrative Occupations,Outsourced,4,2.982671068875696,22.452495476721268,22.09787348450504,47,42.50550907945943,7.017139974255847
8,Education,Other Educational Professionals,Not outsourced,63,53.86439267608797,17.921690489682124,17.47401101986232,64,54.63500710029583,98.58952260627841
8,Education,Other Educational Professionals,Outsourced,1,0.7706144242078602,26.519337016574585,26.519337016574585,64,54.63500710029583,1.4104773937215935
8,Education,Other Elementary Services Occupations,Not outsourced,9,15.809802993801618,9.641018289197943,9.76838554584867,11,19.717669101513415,80.18089213490325
8,Education,Other Elementary Services Occupations,Outsourced,2,3.9078661077117953,13.696023999891402,10.90176862438355,11,19.717669101513415,19.81910786509674
8,Education,Production Managers And Directors,Not outsourced,1,1.7858020138347086,15.039901780233272,15.039901780233272,2,2.5268924605827277,70.67186442207691
8,Education,Production Managers And Directors,Outsourced,1,0.741090446748019,14.633708293929288,14.633708293929288,2,2.5268924605827277,29.328135577923085
8,Education,Protective Service Occupations,Not outsourced,1,0.8644568102230458,14.57767159424618,14.57767159424618,1,0.8644568102230458,100
8,Education,Public Services Associate Professionals,Not outsourced,1,0.7201857494814775,23.170295742606434,23.170295742606434,1,0.7201857494814775,100
8,Education,Quality And Regulatory Professionals,Not outsourced,3,2.3105599784971487,16.699872063592135,16.687027001821818,3,2.3105599784971487,100
8,Education,Regulatory Associate Professionals,Not outsourced,1,0.8151521032069263,17.556783302639655,17.556783302639655,1,0.8151521032069263,100
8,Education,Research And Development (R&D) And Other Research Professionals,Not outsourced,3,2.676985887274223,28.59201282313621,27.743741339805595,3,2.676985887274223,100
8,Education,Road Transport Drivers,Not outsourced,3,5.483742555171614,12.69439328831594,10.43820460011838,4,7.897077271682006,69.44015319231676
8,Education,Road Transport Drivers,Outsourced,1,2.4133347165103927,8.25,8.25,4,7.897077271682006,30.559846807683243
8,Education,Sales Assistants And Retail Cashiers,Not outsourced,1,0.754596033552093,9.29105901481592,9.29105901481592,2,1.6032551636048984,47.0664963807379
8,Education,Sales Assistants And Retail Cashiers,Outsourced,1,0.8486591300528055,10.119705340699815,10.119705340699815,2,1.6032551636048984,52.9335036192621
8,Education,Sales Related Occupations,Not outsourced,1,0.7660570078087133,14.517279710649875,14.517279710649875,1,0.7660570078087133,100
8,Education,"Sales, Marketing And Related Associate Professionals",Not outsourced,4,3.2074620859117067,17.50609938455242,18.191786778756622,5,3.6628557437558755,87.56725108215126
8,Education,"Sales, Marketing And Related Associate Professionals",Outsourced,1,0.4553936578441689,21.485573971761816,21.485573971761816,5,3.6628557437558755,12.432748917848736
8,Education,"Science, Engineering And Production Technicians",Not outsourced,9,8.55291450887367,14.142609927511813,12.812466857072934,10,9.368066612080597,91.29860901975498
8,Education,"Science, Engineering And Production Technicians",Outsourced,1,0.8151521032069263,13.750767341927562,13.750767341927562,10,9.368066612080597,8.701390980245021
8,Education,Secretarial And Related Occupations,Not outsourced,10,13.451142278130044,16.38669827735364,14.372440077443633,10,13.451142278130044,100
8,Education,Sports And Fitness Occupations,Not outsourced,7,5.355622650651859,13.762008901166359,12.390007267582789,10,8.166387983799062,65.58129078947317
8,Education,Sports And Fitness Occupations,Outsourced,3,2.810765333147204,18.335849661816514,16.116690920059984,10,8.166387983799062,34.41870921052683
8,Education,Teaching And Childcare Associate Professionals,Not outsourced,24,21.564777809157256,12.770525165198869,12.646801949343788,26,23.338659284950907,92.3993856967719
8,Education,Teaching And Childcare Associate Professionals,Outsourced,2,1.7738814757936527,10.943319009617351,11.24308138107461,26,23.338659284950907,7.600614303228105
8,Education,Teaching And Childcare Support Occupations,Not outsourced,137,126.53227039210364,12.119542777090723,12.22188494135859,163,152.11244412598057,83.18337866381842
8,Education,Teaching And Childcare Support Occupations,Outsourced,26,25.580173733876947,11.098989776152749,10.853845385380426,163,152.11244412598057,16.81662133618159
8,Education,Teaching Professionals,Not outsourced,283,238.50528354713202,20.588027582364226,20.695408521114075,323,270.8136703857506,88.06988332878541
8,Education,Teaching Professionals,Outsourced,40,32.308386838618546,19.94693432282612,20.964762312015328,323,270.8136703857506,11.930116671214586
8,Education,Therapy Professionals,Outsourced,1,0.8282089523668182,21.199099652138326,21.199099652138326,1,0.8282089523668182,100
8,Education,Vehicle Trades,Not outsourced,1,0.5616844389529267,16.723906226668657,16.723906226668657,1,0.5616844389529267,100
8,Education,Web And Multimedia Design Professionals,Not outsourced,2,1.2311176572472704,18.561966189302904,18.19737336723242,2,1.2311176572472704,100
8,Education,Welfare And Housing Associate Professionals,Not outsourced,8,6.2364021810209165,15.23518515571303,15.018473420124508,9,6.921511483519428,90.10173855624163
8,Education,Welfare And Housing Associate Professionals,Outsourced,1,0.6851093024985115,33.33057090239411,33.33057090239411,9,6.921511483519428,9.89826144375837
8,Education,Welfare Professionals,Not outsourced,1,0.7589645611372761,18.18109269490485,18.18109269490485,1,0.7589645611372761,100
9,"Electricity, Gas, Steam And Air Conditioning Supply",Administrative Occupations: Finance,Not outsourced,4,3.241887752823165,16.11570963228422,16.632869952012943,4,3.241887752823165,100
9,"Electricity, Gas, Steam And Air Conditioning Supply",Administrative Occupations: Government And Related Organisations,Outsourced,1,0.9103070520979906,18.692449355432778,18.692449355432778,1,0.9103070520979906,100
9,"Electricity, Gas, Steam And Air Conditioning Supply",Administrative Occupations: Office Managers And Supervisors,Not outsourced,2,1.0945557725982729,15.769950890116636,15.867038489027793,3,1.8606127804069863,58.8277036535701
9,"Electricity, Gas, Steam And Air Conditioning Supply",Administrative Occupations: Office Managers And Supervisors,Outsourced,1,0.7660570078087133,24.38902991389179,24.38902991389179,3,1.8606127804069863,41.172296346429896
9,"Electricity, Gas, Steam And Air Conditioning Supply",Business And Financial Project Management Professionals,Not outsourced,1,0.7350111240580521,32.22836095764272,32.22836095764272,1,0.7350111240580521,100
9,"Electricity, Gas, Steam And Air Conditioning Supply",Business Associate Professionals,Not outsourced,8,6.3848115530800795,19.727185887545,19.674554635133692,8,6.3848115530800795,100
9,"Electricity, Gas, Steam And Air Conditioning Supply","Business, Research And Administrative Professionals",Not outsourced,4,3.759448349744394,19.564986256975207,19.645084412979987,4,3.759448349744394,100
9,"Electricity, Gas, Steam And Air Conditioning Supply",Conservation And Environment Professionals,Outsourced,1,1.5892679152674702,25.78268876611418,25.78268876611418,1,1.5892679152674702,100
9,"Electricity, Gas, Steam And Air Conditioning Supply",Construction And Building Trades,Not outsourced,4,4.211777086732738,19.84463545741964,20.910769352172924,5,6.592733025972988,63.88514551006171
9,"Electricity, Gas, Steam And Air Conditioning Supply",Construction And Building Trades,Outsourced,1,2.3809559392402506,10.31307550644567,10.31307550644567,5,6.592733025972988,36.114854489938296
9,"Electricity, Gas, Steam And Air Conditioning Supply",Construction Operatives,Outsourced,1,0.5723997211031482,25.782688766114177,25.782688766114177,1,0.5723997211031482,100
9,"Electricity, Gas, Steam And Air Conditioning Supply",Customer Service Occupations,Not outsourced,10,12.326307494827578,14.624019256825886,14.244647262199358,11,12.899266686617972,95.55820337922933
9,"Electricity, Gas, Steam And Air Conditioning Supply",Customer Service Occupations,Outsourced,1,0.5729591917903935,20,20,11,12.899266686617972,4.441796620770667
9,"Electricity, Gas, Steam And Air Conditioning Supply",Electrical And Electronic Trades,Not outsourced,4,6.086944450844125,10.411487108655617,7.964958682424828,6,7.693577770088692,79.11721480881259
9,"Electricity, Gas, Steam And Air Conditioning Supply",Electrical And Electronic Trades,Outsourced,2,1.6066333192445672,19.16206261510129,19.01082071670492,6,7.693577770088692,20.8827851911874
9,"Electricity, Gas, Steam And Air Conditioning Supply",Elementary Cleaning Occupations,Not outsourced,1,1.2988970676366807,5.5,5.5,2,2.7904345632756415,46.54820022412311
9,"Electricity, Gas, Steam And Air Conditioning Supply",Elementary Cleaning Occupations,Outsourced,1,1.491537495638961,8.082013505217926,8.082013505217926,2,2.7904345632756415,53.45179977587691
9,"Electricity, Gas, Steam And Air Conditioning Supply",Elementary Security Occupations,Outsourced,1,0.7531244460647682,27.841819720272756,27.841819720272756,1,0.7531244460647682,100
9,"Electricity, Gas, Steam And Air Conditioning Supply",Elementary Storage Occupations,Not outsourced,2,1.6497547453227293,12.86279926335175,12.832224937626918,2,1.6497547453227293,100
9,"Electricity, Gas, Steam And Air Conditioning Supply",Engineering Professionals,Not outsourced,5,3.572966108482085,21.471932678534888,22.52195377146901,6,4.399236332687721,81.21787142767971
9,"Electricity, Gas, Steam And Air Conditioning Supply",Engineering Professionals,Outsourced,1,0.8262702242056362,6.445672191528545,6.445672191528545,6,4.399236332687721,18.7821285723203
9,"Electricity, Gas, Steam And Air Conditioning Supply",Food Preparation And Hospitality Trades,Not outsourced,1,0.8093020451354916,31.512175158583997,31.512175158583997,1,0.8093020451354916,100
9,"Electricity, Gas, Steam And Air Conditioning Supply",Functional Managers And Directors,Not outsourced,6,5.380196282957403,19.039978837032244,22.485536266095885,6,5.380196282957403,100
9,"Electricity, Gas, Steam And Air Conditioning Supply",Health And Social Services Managers And Directors,Not outsourced,1,0.7653397571699891,26.85696746470227,26.85696746470227,1,0.7653397571699891,100
9,"Electricity, Gas, Steam And Air Conditioning Supply","Hr, Training And Other Vocational Associate Guidance Professionals",Not outsourced,2,1.8325039009784159,25.656247942827875,26.695345231289455,2,1.8325039009784159,100
9,"Electricity, Gas, Steam And Air Conditioning Supply",Information Technology Professionals,Not outsourced,1,0.8118005760186879,22.772022713321057,22.772022713321057,2,1.6205315690445603,50.0947091390088
9,"Electricity, Gas, Steam And Air Conditioning Supply",Information Technology Professionals,Outsourced,1,0.8087309930258724,33.274565172907714,33.274565172907714,2,1.6205315690445603,49.90529086099121
9,"Electricity, Gas, Steam And Air Conditioning Supply",Information Technology Technicians,Not outsourced,3,2.0050486365404057,29.47330387477717,29.751537232439507,3,2.0050486365404057,100
9,"Electricity, Gas, Steam And Air Conditioning Supply",Managers And Directors In Retail And Wholesale,Not outsourced,1,1.5278930534129942,18.047882136279927,18.047882136279927,1,1.5278930534129942,100
9,"Electricity, Gas, Steam And Air Conditioning Supply",Managers And Proprietors In Other Services,Not outsourced,1,0.7656957272156861,33.05472918732587,33.05472918732587,1,0.7656957272156861,100
9,"Electricity, Gas, Steam And Air Conditioning Supply","Metal Machining, Fitting And Instrument Making Trades",Not outsourced,2,2.6221216672009398,19.372960149375892,19.30575047006136,2,2.6221216672009398,100
9,"Electricity, Gas, Steam And Air Conditioning Supply",Other Administrative Occupations,Not outsourced,4,3.466062650047639,14.521790667278696,14.67686626048665,4,3.466062650047639,100
9,"Electricity, Gas, Steam And Air Conditioning Supply",Other Drivers And Transport Operatives,Not outsourced,1,0.8102689918759853,18.9073050951504,18.9073050951504,1,0.8102689918759853,100
9,"Electricity, Gas, Steam And Air Conditioning Supply",Production Managers And Directors,Not outsourced,2,1.9467696380000632,27.394106813996313,25.497653889405594,3,2.89524696461791,67.24019269482184
9,"Electricity, Gas, Steam And Air Conditioning Supply",Production Managers And Directors,Outsourced,1,0.9484773266178472,16.11418047882136,16.11418047882136,3,2.89524696461791,32.759807305178164
9,"Electricity, Gas, Steam And Air Conditioning Supply",Regulatory Associate Professionals,Not outsourced,1,0.7113918792177198,23.00292004711894,23.00292004711894,1,0.7113918792177198,100
9,"Electricity, Gas, Steam And Air Conditioning Supply",Road Transport Drivers,Not outsourced,3,3.8838758154310487,17.69747205769305,14.906558722973624,3,3.8838758154310487,100
9,"Electricity, Gas, Steam And Air Conditioning Supply","Sales, Marketing And Related Associate Professionals",Not outsourced,3,4.42942044148171,21.154764340768022,26.72817649354084,4,5.187875109473064,85.38024428139344
9,"Electricity, Gas, Steam And Air Conditioning Supply","Sales, Marketing And Related Associate Professionals",Outsourced,1,0.7584546679913542,26.666666666666668,26.666666666666668,4,5.187875109473064,14.61975571860655
9,"Electricity, Gas, Steam And Air Conditioning Supply","Science, Engineering And Production Technicians",Not outsourced,3,4.1059074304647885,22.783299922972308,21.545703330097197,3,4.1059074304647885,100
10,Financial And Insurance Activities,Administrative Occupations: Finance,Not outsourced,29,24.207524888512353,18.331953295543293,18.82424053018522,33,29.90530440215116,80.94726127171957
10,Financial And Insurance Activities,Administrative Occupations: Finance,Outsourced,4,5.697779513638806,17.268262737875997,16.487508517384587,33,29.90530440215116,19.052738728280428
10,Financial And Insurance Activities,Administrative Occupations: Government And Related Organisations,Outsourced,1,0.5538909422171211,17.188459177409452,17.188459177409452,1,0.5538909422171211,100
10,Financial And Insurance Activities,Administrative Occupations: Office Managers And Supervisors,Not outsourced,7,6.97543512826221,18.906077348066297,18.66491191654881,9,9.093419838811656,76.7086008554266
10,Financial And Insurance Activities,Administrative Occupations: Office Managers And Supervisors,Outsourced,2,2.117984710549446,23.336556169429098,24.598391334334327,9,9.093419838811656,23.2913991445734
10,Financial And Insurance Activities,Administrative Occupations: Records,Not outsourced,15,14.320848115212677,18.390933030804117,17.897390222387088,18,16.071534508228197,89.10691202436696
10,Financial And Insurance Activities,Administrative Occupations: Records,Outsourced,3,1.7506863930155196,18.26954557617541,19.97144970584178,18,16.071534508228197,10.893087975633035
10,Financial And Insurance Activities,"Artistic, Literary And Media Occupations",Not outsourced,2,1.5296692450646439,16.89161901069432,16.906039584372813,2,1.5296692450646439,100
10,Financial And Insurance Activities,Assemblers And Routine Operatives,Not outsourced,1,0.8063821864076481,27.05524861878453,27.05524861878453,2,1.3894647255284278,58.03545578323139
10,Financial And Insurance Activities,Assemblers And Routine Operatives,Outsourced,1,0.5830825391207797,17.761407816656433,17.761407816656433,2,1.3894647255284278,41.96454421676861
10,Financial And Insurance Activities,Business And Financial Project Management Professionals,Not outsourced,9,6.757468705041861,23.075249282431603,22.88383889352995,10,7.919853452476257,85.32315333346276
10,Financial And Insurance Activities,Business And Financial Project Management Professionals,Outsourced,1,1.1623847474343962,19.5521408839779,19.5521408839779,10,7.919853452476257,14.67684666653724
10,Financial And Insurance Activities,Business Associate Professionals,Not outsourced,20,19.58374433822658,21.19478029038052,20.1366939757271,22,21.012252639958792,93.20154613496493
10,Financial And Insurance Activities,Business Associate Professionals,Outsourced,2,1.4285083017322115,27.93124616329036,26.43204160096151,22,21.012252639958792,6.798453865035067
10,Financial And Insurance Activities,"Business, Research And Administrative Professionals",Not outsourced,17,14.980562435033287,26.41263431640593,26.349988385016434,20,17.148696068127517,87.3568601106418
10,Financial And Insurance Activities,"Business, Research And Administrative Professionals",Outsourced,3,2.1681336330942313,26.370947859752743,27.251039648514517,20,17.148696068127517,12.6431398893582
10,Financial And Insurance Activities,Chief Executives And Senior Officials,Not outsourced,2,1.48200630342558,28.222836095764272,28.125325218328232,3,2.2149743953191887,66.90850722958427
10,Financial And Insurance Activities,Chief Executives And Senior Officials,Outsourced,1,0.7329680918936087,27.04038090104658,27.04038090104658,3,2.2149743953191887,33.09149277041572
10,Financial And Insurance Activities,Customer Service Occupations,Not outsourced,30,28.165958687225427,14.780432496594267,15.791795271492502,33,30.327755912049994,92.87188530831709
10,Financial And Insurance Activities,Customer Service Occupations,Outsourced,3,2.161797224824569,12.769592797217106,13.08262474374971,33,30.327755912049994,7.128114691682915
10,Financial And Insurance Activities,Customer Service Supervisors,Not outsourced,3,5.235595730423971,14.690828513887542,14.750099278614455,6,8.208540163870442,63.78230021299323
10,Financial And Insurance Activities,Customer Service Supervisors,Outsourced,3,2.9729444334464716,13.027163904235726,13.632978318681328,6,8.208540163870442,36.21769978700679
10,Financial And Insurance Activities,Elementary Administration Occupations,Outsourced,1,0.6581799649640776,12.857142857142858,12.857142857142858,1,0.6581799649640776,100
10,Financial And Insurance Activities,Engineering Professionals,Not outsourced,1,0.8086990277925132,13.332228360957643,13.332228360957643,1,0.8086990277925132,100
10,Financial And Insurance Activities,Finance Associate Professionals,Not outsourced,31,30.795029365757383,22.105684035026343,20.643070505207415,39,37.757220329078734,81.56063687252046
10,Financial And Insurance Activities,Finance Associate Professionals,Outsourced,8,6.962190963321353,20.94394072339214,19.73517149522974,39,37.757220329078734,18.439363127479538
10,Financial And Insurance Activities,Finance Professionals,Not outsourced,27,26.298014567293286,20.813563678216305,21.422554711927518,35,33.99257370195361,77.3639995543553
10,Financial And Insurance Activities,Finance Professionals,Outsourced,8,7.694559134660325,19.724503108213398,18.255968012340816,35,33.99257370195361,22.636000445644708
10,Financial And Insurance Activities,Functional Managers And Directors,Not outsourced,38,33.420331613147795,22.438407041492344,22.5702467586469,49,41.78785022374787,79.97619268328657
10,Financial And Insurance Activities,Functional Managers And Directors,Outsourced,11,8.367518610600072,22.26966987089996,23.20484830391565,49,41.78785022374787,20.023807316713423
10,Financial And Insurance Activities,"Hr, Training And Other Vocational Associate Guidance Professionals",Not outsourced,6,5.92422527409249,17.310800943426706,19.067219684624526,7,6.53612030318147,90.6382532648437
10,Financial And Insurance Activities,"Hr, Training And Other Vocational Associate Guidance Professionals",Outsourced,1,0.6118950290889793,18.047882136279927,18.047882136279927,7,6.53612030318147,9.3617467351563
10,Financial And Insurance Activities,Information Technology Professionals,Not outsourced,21,19.310311608045463,26.93276592955117,26.89545219966354,25,22.20146592157922,86.97764227035282
10,Financial And Insurance Activities,Information Technology Professionals,Outsourced,4,2.8911543135337583,15.659215354933586,15.208449727712868,25,22.20146592157922,13.022357729647188
10,Financial And Insurance Activities,Information Technology Technicians,Not outsourced,4,3.151025054292222,24.02547575199509,25.216398122651427,4,3.151025054292222,100
10,Financial And Insurance Activities,Legal Associate Professionals,Not outsourced,6,4.645350740663522,23.22771724302571,22.98353850005909,6,4.645350740663522,100
10,Financial And Insurance Activities,Legal Professionals,Not outsourced,1,1.6134707873318983,39.28790669122161,39.28790669122161,1,1.6134707873318983,100
10,Financial And Insurance Activities,Managers And Proprietors In Other Services,Not outsourced,2,1.7620345644481727,20.666436464088395,17.460106466180132,2,1.7620345644481727,100
10,Financial And Insurance Activities,NA,Not outsourced,1,0.8087309930258724,19.920196439533456,19.920196439533456,2,1.5201228722435922,53.20168571848692
10,Financial And Insurance Activities,NA,Outsourced,1,0.7113918792177198,29.793329240843054,29.793329240843054,2,1.5201228722435922,46.79831428151308
10,Financial And Insurance Activities,Other Administrative Occupations,Not outsourced,15,15.230088235375405,14.870258736329946,14.536715974967217,18,17.241581428234785,88.33347624617912
10,Financial And Insurance Activities,Other Administrative Occupations,Outsourced,3,2.0114931928593784,13.63445446027592,12.783541770652144,18,17.241581428234785,11.666523753820869
10,Financial And Insurance Activities,Protective Service Occupations,Not outsourced,11,9.351650951888494,19.56977312287466,19.587210717536,11,9.351650951888494,100
10,Financial And Insurance Activities,Quality And Regulatory Professionals,Not outsourced,3,2.259491291495387,25.51531273446559,25.292160819738204,3,2.259491291495387,100
10,Financial And Insurance Activities,Research And Development (R&D) And Other Research Professionals,Not outsourced,1,0.7134640008273273,39.90178023327194,39.90178023327194,1,0.7134640008273273,100
10,Financial And Insurance Activities,Sales Assistants And Retail Cashiers,Not outsourced,6,4.949018909350867,12.846224041742765,12.688361625173071,8,6.557056050317926,75.47623310480789
10,Financial And Insurance Activities,Sales Assistants And Retail Cashiers,Outsourced,2,1.6080371409670589,27.997851442602823,28.3966091951457,8,6.557056050317926,24.523766895192107
10,Financial And Insurance Activities,Sales Related Occupations,Not outsourced,4,5.868462151220406,15.842036788169384,15.292636556732173,5,6.816771907945513,86.08858020289965
10,Financial And Insurance Activities,Sales Related Occupations,Outsourced,1,0.9483097567251063,13.812154696132596,13.812154696132598,5,6.816771907945513,13.911419797100336
10,Financial And Insurance Activities,"Sales, Marketing And Related Associate Professionals",Not outsourced,10,9.487951928032267,21.65495569017181,20.6214042629983,10,9.487951928032267,100
10,Financial And Insurance Activities,"Science, Engineering And Production Technicians",Not outsourced,2,2.751142087880051,14.886433394720687,13.694726499068683,3,3.0901148890023418,89.0304142953167
10,Financial And Insurance Activities,"Science, Engineering And Production Technicians",Outsourced,1,0.3389728011222908,22.02271332105586,22.02271332105586,3,3.0901148890023418,10.96958570468329
10,Financial And Insurance Activities,Secretarial And Related Occupations,Not outsourced,6,4.2423630848531,19.194466953140985,20.098244048545105,6,4.2423630848531,100
10,Financial And Insurance Activities,Shopkeepers And Sales Supervisors,Not outsourced,1,0.6118950290889793,14.78207489257213,14.78207489257213,1,0.6118950290889793,100
10,Financial And Insurance Activities,Transport Associate Professionals,Not outsourced,1,0.6902397515227108,17.875997544505832,17.875997544505832,1,0.6902397515227108,100
10,Financial And Insurance Activities,Welfare And Housing Associate Professionals,Not outsourced,2,1.6275604804203219,13.441940486575554,13.17781883332597,2,1.6275604804203219,100
10,Financial And Insurance Activities,Welfare Professionals,Not outsourced,1,0.7845944661127395,13.464293022304071,13.464293022304071,1,0.7845944661127395,100
11,Human Health And Social Work Activities,Administrative Occupations: Finance,Not outsourced,9,9.426540966237344,19.437196296526952,21.65205231027426,9,9.426540966237344,100
11,Human Health And Social Work Activities,Administrative Occupations: Government And Related Organisations,Not outsourced,6,5.030382381976428,20.058758956648585,20.63401666815137,7,5.51636112952713,91.19022964342508
11,Human Health And Social Work Activities,Administrative Occupations: Government And Related Organisations,Outsourced,1,0.48597874755070214,11.765909555964804,11.765909555964804,7,5.51636112952713,8.809770356574912
11,Human Health And Social Work Activities,Administrative Occupations: Office Managers And Supervisors,Not outsourced,18,14.20883632881091,17.185197920443557,17.315467601055225,22,18.63127661199941,76.2633534175525
11,Human Health And Social Work Activities,Administrative Occupations: Office Managers And Supervisors,Outsourced,4,4.422440283188499,13.15384438305709,13.61315109179883,22,18.63127661199941,23.736646582447506
11,Human Health And Social Work Activities,Administrative Occupations: Records,Not outsourced,18,21.500887857191096,12.421143509992497,12.157915770210106,21,25.83524343013953,83.2230898668756
11,Human Health And Social Work Activities,Administrative Occupations: Records,Outsourced,3,4.334355572948436,9.500634335993452,8.504610084486368,21,25.83524343013953,16.776910133124403
11,Human Health And Social Work Activities,Agricultural And Related Trades,Not outsourced,2,2.205743012219796,7.70147730002402,7.699508475809178,2,2.205743012219796,100
