ID,Sex,Age,Agegender_recode_useforquota,Region,Employment_Status,Is_an_employee,Consent_1_Ethnicity,Consent_2_TU,Consent_3_Health,Ethnicity,Has_Degree,TradeUnion,D6_Children_2,D6_Children_3,D6_Children_4,D6_Children_5,D6_Children_6,D6_Children_7,D6_Children_8,Has_Second_Job,Who_Pays_You,Job_Security,Work_Circumstance_Agency,Work_Circumstance_Contract,Work_Circumstance_Seasonal,Work_Circumstance_Trainee,Work_Circumstance_Other,Work_Circumstance_Other_TEXT,Org_Size,Is_Supervisor,Job_Title_TEXT,Main_Activity_TEXT,Employer_Activity_TEXT,Employer_Activity_SIC,Biz_Type,Non_Private_Biz_Type,Non_Private_Biz_Type_TEXT,Q1_1,Q1_2,Q1_3,Q1_4,Q1_5,Q1_6,Q2,Q2_3_other,Q3v3a,Q3v3b,Q3v3c,Q3v3d,D7_Disability1,D8_Disability2,INCOME_FREQ,INCOME_OPEN_1,INCOME_OPEN_2,INCOME_CLOSED_ANNUAL,INCOME_CLOSED_MONTHLY,INCOME_CLOSED_WEEKLY,INCOME_CLOSED_HOURLY,HOURS,BORNUK,NatRepemployees,NatRepemployeesGraduate,unit_code,UnitOccupation,smg_code,MajorsubgroupOccupation,major_code,Majorgroupcode,SectorCode,SectorName,sum_true,outsourced,likely_agency,high_indicators,outsourcing_group,outsourcing_status
837cf208-c765-4e5c-9f8f-d95162dba2de,2,19,7,7,1,1,1,2,1,18,1,NA,1,1,2,2,1,1,1,2,1,1,NA,NA,NA,NA,NA,,6,1,Health care professional,Taking care of people,Crae company,17,1,NA,,2,2,2,2,2,2,1,,1,3,NA,NA,2,NA,2,2200,NA,NA,NA,NA,NA,35,6,1.603928715454267,1.5748948018646196,321,43,32,11,3,2,18,11,0,1,0,0,outsourced,Outsourced
83805dfd-a39b-4d25-b767-ecf87f060c75,2,61,10,10,1,1,1,1,1,1,2,2,1,1,1,1,1,1,2,2,1,1,NA,NA,NA,NA,NA,,6,1,Health Care Assistant,"New patient health checks, stock ordering, assist with minor ops.",Medical centre,17,2,6,,2,2,2,2,2,2,1,,3,NA,NA,3,1,2,2,NA,0,NA,12,NA,NA,40,1,0.6460589780780498,1.4333990728413806,613,15,61,4,6,3,18,11,0,0,0,0,not_outsourced,Not outsourced
8386c70e-6cae-4dc8-bf1b-3737c44ed16e,1,20,2,9,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,NA,NA,NA,NA,NA,,7,1,Engineer,Construction/Engineering,Construction,6,1,NA,,1,1,2,1,2,1,2,,3,NA,NA,3,2,NA,2,2785,NA,NA,NA,NA,NA,40,1,0.7827774444268079,0.7796244106585474,815,22,81,16,8,7,6,7,4,0,0,0,not_outsourced,Not outsourced
83882439-ad70-44ff-88da-22b4cf5c1525,1,17,2,4,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,2,1,1,NA,NA,NA,NA,NA,,9,1,Safety Assurance Manager,Safety compliance and competence assessments,Railway Freight Operator,8,1,NA,,2,2,2,2,2,2,1,,3,NA,NA,3,2,NA,2,NA,0,NA,9,NA,NA,37,1,0.5779883482764481,0.564293035040343,358,81,35,2,3,2,8,21,0,0,0,0,not_outsourced,Not outsourced
838bb0bd-d693-4fb0-ab8e-08b70075081f,1,34,3,11,2,1,1,1,1,15,1,2,1,1,1,2,1,1,1,2,1,2,1,2,1,1,1,,5,1,Project officer,Manage task that help us meet customers request,Software Management,10,1,NA,,2,2,2,2,2,2,1,,3,NA,NA,3,2,NA,2,1000,NA,NA,NA,NA,NA,29,2,0.5591790066007672,0.541819474674657,354,12,35,2,3,2,10,12,0,0,0,0,not_outsourced,Not outsourced
8395ea79-5dee-4e7c-b92a-4afff4a0d41f,2,10,6,10,1,1,1,1,1,6,1,1,1,1,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,,5,2,Teacher,Teach children,Lead children’s education,16,2,4,,2,2,2,1,1,1,1,,3,NA,NA,3,2,NA,2,40000,NA,NA,NA,NA,NA,40,1,0.6294664524926704,0.6351488182200183,231,95,23,25,2,8,17,8,3,0,0,0,not_outsourced,Not outsourced
839ad9a8-0c40-4717-a5d2-76f428aa29e0,1,10,1,10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,NA,NA,NA,NA,NA,,6,2,Sales assistant,Sales,Everything,3,1,NA,,2,2,1,1,2,1,1,,3,NA,NA,3,2,NA,2,1400,NA,NA,NA,NA,NA,35,1,0.7706144242078602,0.7788111103799845,711,84,71,18,7,9,3,13,3,0,0,0,not_outsourced,Not outsourced
83a97947-76e3-4d08-920c-75c0989cdd20,2,13,7,5,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,1,1,NA,NA,NA,NA,NA,,9,2,Nursing associate,Care for patients,Community nursing,17,2,6,,2,2,1,2,2,2,1,,3,NA,NA,3,2,NA,1,25000,NA,NA,NA,NA,NA,38,1,0.7845944661127395,0.7799143657940489,321,43,32,11,3,2,18,11,1,0,0,0,not_outsourced,Not outsourced
83bec86a-00b0-4a0a-9064-3975feadd3b0,2,44,9,9,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,NA,NA,NA,NA,NA,,1,1,Cargo Screener Supervisor,Screen cargo,Security,21,2,9,Worldwide security company,1,1,1,1,1,1,1,,1,3,NA,NA,1,2,2,1750,NA,NA,NA,NA,NA,40,1,1.0219596233728818,1.0171359166190523,413,4,41,1,4,1,14,4,6,1,0,0,outsourced,Outsourced
83c5635b-34b4-4e69-bfbe-fb96a312d610,2,36,9,6,1,1,1,1,1,1,2,2,1,1,1,2,2,1,1,2,1,1,NA,NA,NA,NA,NA,,4,2,Senior Customer service,Process orders,Food wholesale,7,1,NA,,2,2,2,2,2,2,1,,3,NA,NA,3,2,NA,1,NA,0,6,NA,NA,NA,37.5,1,0.4701594608357803,1.0328709035681847,711,84,71,18,7,9,7,23,0,0,0,0,not_outsourced,Not outsourced
83cbcc4d-2087-4ec1-945f-723e90e0b09c,1,39,4,9,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,1,1,1,NA,NA,NA,NA,NA,,1,1,Hgv driver,Logistics,Distribution,8,1,NA,,2,2,1,2,1,2,1,,2,NA,3,NA,2,NA,2,3300,NA,NA,NA,NA,NA,80,1,1.0036688243360112,0.9982213836320855,821,83,82,27,8,7,8,21,2,1,0,0,outsourced,Outsourced
83d940b2-d8e5-4bf1-99fd-3dfb5681d98e,2,27,8,4,2,1,1,1,1,1,1,2,1,1,2,1,1,1,2,2,1,1,NA,NA,NA,NA,NA,,5,1,Community care worker,"Care for vulnerable , sick , elderly in their homes","Personal care , medication, meal preparation, social, shopping domestic cleaning",17,1,NA,,1,1,2,2,2,1,1,,2,NA,3,NA,2,NA,3,NA,0,NA,NA,2,NA,22,1,0.8063821864076481,0.7868045172642011,613,15,61,4,6,3,18,11,3,1,0,0,outsourced,Outsourced
83da96cc-6393-42db-af51-88a72d7f47e5,2,45,9,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,NA,NA,NA,NA,NA,,9,2,Education Officer,Support and plan for education for children in care,Local authority services,16,2,4,,2,2,2,2,2,2,1,,3,NA,NA,3,1,3,2,2800,NA,NA,NA,NA,NA,36.25,1,0.754596033552093,0.7362041331577613,232,69,23,25,2,8,16,19,0,0,0,0,not_outsourced,Not outsourced
83e13e79-9c97-4220-babd-b53a6a05ad24,2,14,7,2,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,2,1,1,NA,NA,NA,NA,NA,,9,2,Pricing technican,Rating,Insurance,11,1,NA,,2,2,2,2,2,2,1,,3,NA,NA,3,2,NA,1,24000,NA,NA,NA,NA,NA,37.5,1,1.0565092615119964,1.0730084661685455,355,86,35,2,3,2,11,10,0,0,0,0,not_outsourced,Not outsourced
83ee03ed-8c4f-45b3-85a0-ec2134547fc0,1,34,3,10,1,1,1,1,1,16,1,2,1,1,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,,2,1,Key Account manager,Manage client accounts,booking management software,14,1,NA,,2,2,2,2,2,2,1,,3,NA,NA,3,2,NA,2,32000,NA,NA,NA,NA,NA,40,1,0.7215790236660826,0.7220828176916766,355,86,35,2,3,2,14,4,0,0,0,0,not_outsourced,Not outsourced
83f19a3f-d74a-4e35-8786-a7a83bfbfca3,1,46,4,4,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,2,1,1,NA,NA,NA,NA,NA,,6,1,Head of Group Operations,I am responsible for the running of the manufacturing groups,Water disinfection equipment and chemicals,3,1,NA,,2,2,2,2,2,2,1,,3,NA,NA,3,2,NA,1,60000,NA,NA,NA,NA,NA,45,1,0.741090446748019,0.7225137726717797,112,76,11,6,1,5,3,13,0,0,0,0,not_outsourced,Not outsourced
83fb1d2c-714b-453a-8f9c-81012f162cef,1,9,1,10,1,1,1,1,1,5,1,3,2,1,1,1,1,1,1,2,1,2,1,2,1,1,1,,5,1,Senior Vehicle technician,Fix cars,Mechanic workshop,21,1,NA,,2,2,2,1,2,1,1,,2,NA,2,NA,2,NA,2,4000,NA,NA,NA,NA,NA,38,1,0.7706144242078602,0.7788111103799845,523,99,52,24,5,10,20,17,2,1,0,0,outsourced,Outsourced
83fd8a1e-0702-480b-98cd-96e6779580d4,1,26,3,10,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,NA,NA,NA,NA,NA,,7,1,Manager,Making decisions,IT,10,1,NA,,2,1,1,1,1,2,2,,1,2,NA,NA,2,NA,2,35000,NA,NA,NA,NA,NA,35,1,0.9484773266178472,0.9578225293434519,113,40,11,6,1,5,10,12,4,0,0,0,not_outsourced,Not outsourced
83ff8afe-34a6-4888-a4e9-e6a6da480dd0,2,36,9,7,2,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,1,1,NA,NA,NA,NA,NA,,9,2,Child Protection Liaison Officer,Attend case conference,Emergency Services,15,2,3,,2,2,2,1,2,2,1,,3,NA,NA,3,3,NA,2,NA,0,NA,4,NA,NA,25,1,0.7389133768038573,0.7401367152540728,322,103,32,11,3,2,18,11,1,0,0,0,not_outsourced,Not outsourced
84007f46-6afa-4cd5-ba4f-8310f01e3fda,2,32,8,10,2,1,1,1,1,1,3,2,1,1,1,1,1,1,1,2,1,3,NA,NA,NA,NA,NA,,8,2,Receptionist,Customer service,Leisure,18,2,4,,2,2,2,2,2,1,3,Zero hour contract,3,NA,NA,3,1,2,1,12000,NA,NA,NA,NA,NA,16,1,0.797431377865238,1.3801599902445387,421,88,42,21,4,1,19,6,1,0,0,0,not_outsourced,Not outsourced
840db032-3394-4d21-830a-e8ac7744c5d7,2,30,8,2,1,1,1,1,1,1,2,2,1,1,1,1,1,1,2,2,1,1,NA,NA,NA,NA,NA,,8,1,Manager,Customer Service,Beauty industry,7,1,NA,,2,2,2,2,1,2,1,,3,NA,NA,3,2,NA,2,2050,NA,NA,NA,NA,NA,37.5,1,0.5514087744904274,0.9572020549940824,113,40,11,6,1,5,3,13,1,0,0,0,not_outsourced,Not outsourced
84134dcc-15d3-4741-b17c-25d9ed6176cb,1,20,2,10,1,1,1,1,1,4,1,2,1,1,1,1,1,1,1,2,1,1,NA,NA,NA,NA,NA,,6,1,Driver,Driving,Transport,8,1,NA,,2,2,2,2,1,2,1,,2,NA,2,NA,2,NA,2,2000,NA,NA,NA,NA,NA,30,5,0.7706144242078602,0.7788111103799845,821,83,82,27,8,7,8,21,1,1,0,0,outsourced,Outsourced
841950c1-bbf1-4fe0-82a8-55968b23fbfe,2,48,9,11,2,1,1,1,1,1,1,2,1,1,1,1,1,1,2,2,1,1,NA,NA,NA,NA,NA,,9,2,Insurance technician,Check the details of insurance policies,Financial,11,1,NA,,1,1,2,2,2,2,1,,1,3,NA,NA,2,NA,1,19000,NA,NA,NA,NA,NA,16,1,0.7796497191404208,0.7624182788254367,413,4,41,1,4,1,11,10,2,1,0,0,outsourced,Outsourced
841da748-b83b-45b3-aae4-455e89a24824,2,43,9,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,,9,1,Senior nurse,Care for elderly patients,Hospital care for patients,17,2,6,,2,2,1,1,2,1,1,,3,NA,NA,3,2,NA,2,4355,NA,NA,NA,NA,NA,37.5,1,0.9655916955124728,0.9888177687748055,223,66,22,12,2,8,18,11,3,0,0,0,not_outsourced,Not outsourced
841e0e84-2f30-437e-9bbe-6a081221a9d3,2,6,6,10,1,1,1,2,1,9,1,NA,1,1,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,,2,1,Assistant,Retail,clothing retail,21,2,3,,1,1,1,1,1,1,1,,1,2,NA,NA,2,NA,3,NA,0,NA,NA,7,NA,35,1,0.6294664524926704,0.6351488182200183,711,84,71,18,7,9,7,23,6,1,0,0,outsourced,Outsourced
842f361a-39b3-4cf0-a2d3-59340c88c2c6,1,17,2,5,1,1,1,2,1,1,2,NA,1,1,1,1,1,1,1,2,1,1,NA,NA,NA,NA,NA,,8,2,Warehouse Operative,Pick orders,Sell tiles,7,2,1,,2,2,1,2,2,1,1,,3,NA,NA,3,2,NA,1,NA,0,4,NA,NA,NA,37,1,1.4129913251163122,1.401676829490112,925,35,92,9,9,4,7,23,2,0,0,0,not_outsourced,Not outsourced
8446d12a-d40a-407f-8024-09b31d462268,1,21,3,11,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1,1,NA,NA,NA,NA,NA,,6,1,Manager,Senior manager,Retail,13,1,NA,,1,1,1,1,1,2,2,,3,NA,NA,3,2,NA,2,4000,NA,NA,NA,NA,NA,37.5,1,0.7350111240580521,0.7187082796671874,113,40,11,6,1,5,7,23,5,0,0,0,not_outsourced,Not outsourced
845047f7-36cc-471f-820a-ff5893948ffa,1,17,2,4,1,1,1,1,1,7,1,1,1,1,1,2,2,1,1,1,1,1,NA,NA,NA,NA,NA,,6,1,Director General,I administrates the day to day affairs of the company.,Food wholesale,3,1,NA,,1,1,1,1,1,1,2,,1,1,NA,NA,1,1,2,20000,NA,NA,NA,NA,NA,24,1,0.3488121013224891,0.33932434547339596,112,76,11,6,1,5,7,23,6,0,0,0,not_outsourced,Not outsourced
8451922c-6b77-4c8b-a2c7-a72969c21c75,2,7,6,5,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,1,NA,NA,NA,NA,NA,,6,2,Teaching assistant,Assist teacher in learning,SEN Education,16,2,4,,2,2,1,2,2,2,1,,3,NA,NA,3,1,1,2,NA,0,NA,4,NA,NA,37.5,1,1.1493123347623564,1.1423803269950603,611,94,61,4,6,3,17,8,1,0,0,0,not_outsourced,Not outsourced
845740da-1b7e-4a63-862e-544aa10baa29,1,31,3,7,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,,9,2,Vehicle specialist,Driving,Maintenance,21,1,NA,,2,2,1,2,2,1,1,,3,NA,NA,3,2,NA,2,2700,NA,NA,NA,NA,NA,37,1,0.8192893360459952,1.3338581429752192,523,99,52,24,5,10,20,17,2,0,0,0,not_outsourced,Not outsourced
845ad838-b493-4e76-8319-5603f805ada3,2,20,7,10,1,1,1,1,1,6,2,2,1,1,1,1,1,1,1,2,1,1,NA,NA,NA,NA,NA,,9,2,Legal PA,Assistance and secretarial work,Law,13,1,NA,,2,1,2,2,2,2,1,,3,NA,NA,3,2,NA,1,30000,NA,NA,NA,NA,NA,40,1,0.9220732358122128,0.9303348501729155,421,88,42,21,4,1,13,18,1,0,0,0,not_outsourced,Not outsourced
8464a4c2-12dd-419a-940e-1f3984161266,2,23,8,6,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,1,1,NA,NA,NA,NA,NA,,9,2,Nurse,Healthcare,NHS,17,2,6,,2,2,1,2,2,2,1,,3,NA,NA,3,2,NA,1,32000,NA,NA,NA,NA,NA,30,1,0.7824056701215312,0.7824799485400012,223,66,22,12,2,8,18,11,1,0,0,0,not_outsourced,Not outsourced
8467d81f-f021-4982-b36a-cc665ab5cdf4,2,21,8,11,1,1,1,1,1,14,1,2,1,1,1,1,1,1,1,2,1,1,NA,NA,NA,NA,NA,,9,1,Systems analyst,Build products and campaigns,Admin,14,1,NA,,2,2,1,2,2,2,1,,3,NA,NA,3,2,NA,1,32000,NA,NA,NA,NA,NA,35,1,1.7444153795265098,1.6678693586369284,213,46,21,20,2,8,14,4,1,0,0,0,not_outsourced,Not outsourced
8468ea83-d1c5-4ede-8c35-2b6f175c7796,2,29,8,8,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1,NA,NA,NA,NA,NA,,9,1,Public health consultant,Lead a programme,Public health,13,2,6,,2,2,2,2,2,2,1,,3,NA,NA,3,2,NA,2,NA,0,NA,12,NA,NA,24,1,0.8536871943528219,0.8523295984917075,225,71,22,12,2,8,13,18,0,0,0,0,not_outsourced,Not outsourced
8470ebe7-09a2-4ccb-8b05-721ee504187e,2,21,8,12,1,1,1,1,1,1,1,2,1,1,2,1,1,1,1,2,1,1,NA,NA,NA,NA,NA,,8,2,Residential support worker,Look after children in residential homes,Support children,17,1,NA,,2,2,2,2,2,2,1,,3,NA,NA,3,1,2,2,1325,NA,NA,NA,NA,NA,35,9,0.7836357381678216,0.7883382982558732,613,15,61,4,6,3,18,11,0,0,0,0,not_outsourced,Not outsourced
8471821f-a7a5-46bc-ba7c-eaad883bf9db,2,34,8,4,1,1,2,2,2,NA,2,NA,2,1,2,1,1,2,2,1,1,1,NA,NA,NA,NA,NA,,5,2,Carer,Care,Caring,17,1,NA,,2,2,2,2,2,2,1,,3,NA,NA,3,NA,NA,2,1680,NA,NA,NA,NA,NA,84,5,2.3230435895352732,0.9814615537460029,613,15,61,4,6,3,18,11,0,0,0,0,not_outsourced,Not outsourced
8473e23f-bf0a-4d85-8e8f-bb8996da1286,2,32,8,12,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,2,1,1,NA,NA,NA,NA,NA,,1,2,Assistant Manager,Manage a retirement village,Welfare of over 60’s,17,1,NA,,2,2,2,2,2,2,3,N/a,3,NA,NA,3,2,NA,2,1600,NA,NA,NA,NA,NA,30,1,0.5812307452460568,1.0019539591548634,125,56,12,15,1,5,18,11,0,0,0,0,not_outsourced,Not outsourced
84759b74-f385-401a-83a4-0c024f5997e5,2,19,7,7,2,1,1,1,1,1,2,2,1,2,1,1,1,1,1,2,1,1,NA,NA,NA,NA,NA,,4,1,Administration,Administration,Medical,17,1,NA,,2,2,2,2,2,2,1,,3,NA,NA,3,2,NA,4,10.9,NA,NA,NA,NA,NA,30,1,1.122157759495573,1.1269774032203224,415,67,41,1,4,1,18,11,0,0,0,0,not_outsourced,Not outsourced
8479b027-2c4d-4a01-b627-63321cb10bf8,1,11,2,6,1,1,1,2,1,1,2,NA,1,1,1,1,1,1,1,2,1,1,NA,NA,NA,NA,NA,,2,2,Chef assistant,Help in the kitchen,Hospitality,9,1,NA,,2,2,2,1,2,1,1,,2,NA,3,NA,2,NA,2,NA,0,NA,3,NA,NA,30,1,1.3669964847856027,1.3678707490977942,926,70,92,9,9,4,9,1,2,1,0,0,outsourced,Outsourced
847a5bc0-f6a1-40ea-bab9-2a31b85bf7e0,2,25,8,9,2,1,1,1,1,1,2,2,1,1,2,1,2,2,1,2,1,2,1,2,1,1,1,,1,2,Administration,GivE away bikes,Give away bikes,22,2,7,,1,2,2,2,2,1,2,,3,NA,NA,3,2,NA,2,1200,NA,NA,NA,NA,NA,25,1,0.8100176644276368,1.3816012697660638,415,67,41,1,4,1,15,15,2,0,0,0,not_outsourced,Not outsourced
847a9a57-0a0d-4349-b777-69bd2aaa3a37,1,29,3,11,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,1,1,NA,NA,NA,NA,NA,,1,2,Estimator,Price for work in a tendering environment,Construction,6,1,NA,,2,2,2,2,2,2,1,,1,3,NA,NA,2,NA,1,36500,NA,NA,NA,NA,NA,37.5,1,0.7350111240580521,0.7187082796671874,354,12,35,2,3,2,6,7,0,1,0,0,outsourced,Outsourced
847d24b0-b7f1-4e36-916c-9ae55402ed5f,2,34,8,5,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,1,1,NA,NA,NA,NA,NA,,9,2,Medical secretary,Type,Hospital,21,2,6,,2,2,2,2,2,2,1,,3,NA,NA,3,2,NA,2,1500,NA,NA,NA,NA,NA,30,1,0.8087309930258724,0.8018184569942294,421,88,42,21,4,1,18,11,0,0,0,0,not_outsourced,Not outsourced
847d8095-ba74-46d3-b7a6-95bb6f4bf625,2,14,7,9,2,1,1,1,1,1,1,2,2,2,2,2,1,1,1,2,1,1,NA,NA,NA,NA,NA,,2,1,Shift manager,"Cash handling, rota, banking, stock filling",Food wholesale,22,1,NA,,1,2,1,2,2,1,1,,1,3,NA,NA,1,3,4,11.3,NA,NA,NA,NA,NA,13,1,1.0595008234505991,1.0573492328025116,115,52,11,6,1,5,7,23,3,1,0,0,outsourced,Outsourced
8492094f-7214-441e-918f-6c9589acd3a6,1,13,2,5,1,1,1,1,1,1,2,2,1,2,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,,2,1,head chef,I run the kitchen side and ensure it runs smoothly with the team.,General hospitality and leading the cooking side.,9,1,NA,,2,2,2,2,2,2,1,,3,NA,NA,3,2,NA,2,1600,NA,NA,NA,NA,NA,40,1,1.4129913251163122,1.401676829490112,543,39,54,26,5,10,9,1,0,0,0,0,not_outsourced,Not outsourced
8497475f-fa39-40a8-a02a-5919b32b4d69,1,41,4,11,1,1,1,1,1,1,2,2,1,1,2,1,1,1,1,2,1,1,NA,NA,NA,NA,NA,,6,2,Care assistant,Care for dementia patients,Care home,17,1,NA,,2,2,2,2,2,2,1,,3,NA,NA,3,2,NA,2,1100,NA,NA,NA,NA,NA,30,1,1.8450932374673183,1.0307366440979226,613,15,61,4,6,3,18,11,0,0,0,0,not_outsourced,Not outsourced
8499a904-e360-4f18-93f2-2833f3b32144,1,43,4,2,2,1,1,1,1,1,1,2,1,1,1,1,1,1,2,2,1,1,NA,NA,NA,NA,NA,,8,2,Retail Assistant,Run 3 different sections,Mainstream Retailer,22,2,9,Mainstream Retailer,2,2,2,2,2,2,1,,3,NA,NA,3,2,NA,1,NA,0,3,NA,NA,NA,25,1,0.6832342314564538,0.6915885072351273,711,84,71,18,7,9,7,23,0,0,0,0,not_outsourced,Not outsourced
84a08531-6ad1-45e4-8e98-18724005d2e0,1,20,2,7,1,1,1,1,1,14,2,1,2,1,1,1,1,1,1,2,1,1,NA,NA,NA,NA,NA,,7,2,Operator,Machine operator,Food production,3,1,NA,,2,2,1,1,1,1,1,,3,NA,NA,3,1,3,3,NA,0,NA,NA,5,NA,37.5,4,2.8885461967000112,2.830430685054194,811,75,81,16,8,7,3,13,4,0,0,0,not_outsourced,Not outsourced
84a36825-01b1-4ec0-9395-1651e0e026de,2,56,10,10,2,1,1,1,1,5,1,1,1,1,1,1,1,1,1,2,1,3,NA,NA,NA,NA,NA,,9,2,Support Worker,Substance Misuse,Hostel for homeless people,17,2,7,,2,2,2,2,2,2,1,,3,NA,NA,3,2,NA,2,NA,0,NA,12,NA,NA,22.5,1,1.0060801219251434,1.0160748455276236,613,15,61,4,6,3,18,11,0,0,0,0,not_outsourced,Not outsourced
84b4106c-9f44-45a7-9ffb-7314f94d2f5b,1,27,3,4,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,2,1,1,NA,NA,NA,NA,NA,,9,2,Policy Lead,Advise on policy matters,Civil Service,15,2,3,,2,2,2,2,2,2,1,,3,NA,NA,3,1,2,1,44500,NA,NA,NA,NA,NA,37,1,0.7113918792177198,0.6939970101986939,116,89,11,6,1,5,16,19,0,0,0,0,not_outsourced,Not outsourced
84c97eb0-a484-47d4-b54c-51ead1a8c639,1,14,2,7,1,1,1,2,1,1,1,NA,1,1,1,1,1,1,1,2,1,1,NA,NA,NA,NA,NA,,3,1,Mechanical engineer,Repairs,Electronics industry,22,1,NA,,2,2,2,2,2,1,1,,3,NA,NA,3,2,NA,1,28000,NA,NA,NA,NA,NA,40,1,0.5659761026940925,0.5673073195121708,524,27,52,24,5,10,15,15,1,0,0,0,not_outsourced,Not outsourced
84d02e3f-b9bf-41a3-8527-6bb2a589e430,2,36,9,11,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,2,1,1,NA,NA,NA,NA,NA,,3,2,Store assistant,Assist in a retail store,Work in a supermarket,7,1,NA,,2,2,2,2,2,1,1,,3,NA,NA,1,2,NA,1,NA,0,4,NA,NA,NA,42,1,2.4934609383806987,1.0755601900745924,711,84,71,18,7,9,7,23,1,0,1,0,likely_agency,Outsourced
84d09f99-5c5a-46f8-808e-8f09ee4f50c1,1,41,4,8,1,1,1,1,2,1,1,2,1,1,1,2,1,2,2,2,1,1,NA,NA,NA,NA,NA,,9,1,Aerospace engineer,Aircraft engineering,Equipment procurement,15,2,8,,2,2,2,2,2,2,1,,3,NA,NA,3,NA,NA,1,NA,0,12,NA,NA,NA,45,1,0.7845652283868396,0.7826847206054878,212,36,21,20,2,8,16,19,0,0,0,0,not_outsourced,Not outsourced
84d2decd-d1e3-48c2-9cee-47119051f4ed,2,26,8,11,2,1,1,2,1,1,1,NA,2,1,1,1,1,1,1,2,1,1,NA,NA,NA,NA,NA,,9,2,Admin,"Computer based, dealing with maps, organising",Council,14,2,4,,2,2,2,2,2,2,1,,3,NA,NA,3,2,NA,1,NA,0,5,NA,NA,NA,22.5,1,0.8331552475741444,0.8148203994069453,415,67,41,1,4,1,16,19,0,0,0,0,not_outsourced,Not outsourced
84d967a0-c808-40ff-9784-e5096e232f66,2,17,7,5,1,1,1,1,1,15,1,1,1,2,2,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,,6,2,Sale assistant,Selling products,Food,3,1,NA,,2,2,1,1,1,1,1,,1,1,NA,NA,2,NA,3,480,NA,NA,NA,NA,NA,38,5,0.5969008356269848,0.5879614913597919,711,84,71,18,7,9,3,13,4,1,0,0,outsourced,Outsourced
84d97aff-3b53-4e5c-96bf-341fd654c242,1,24,3,7,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1,1,1,NA,NA,NA,NA,NA,,4,1,Warehouse operative,Picking orders,Food retail,7,1,NA,,1,2,1,1,1,2,1,,2,NA,3,NA,2,NA,3,NA,0,NA,NA,4,NA,45,5,0.6966071279611606,0.6977041344788782,925,35,92,9,9,4,7,23,4,1,0,0,outsourced,Outsourced
84db310a-995b-41ca-9efc-98d91f943ab9,2,37,9,12,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,1,1,NA,NA,NA,NA,NA,,5,2,Paraplanner,Technical research,Financial Advice,11,1,NA,,1,2,2,1,2,2,1,,3,NA,NA,3,2,NA,1,32000,NA,NA,NA,NA,NA,37.5,1,0.7333103703659596,0.737639274772548,242,38,24,3,2,8,11,10,2,0,0,0,not_outsourced,Not outsourced
84dfe161-f6bf-42a7-9f06-e5a84a6731a0,1,18,2,10,1,1,1,1,1,15,1,1,1,1,2,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,,3,1,manager,supervisor,business for travel,4,1,NA,,1,1,1,1,1,1,1,,1,1,NA,NA,2,NA,1,30000,NA,NA,NA,NA,NA,40,1,0.586265151773049,0.5871297696643676,113,40,11,6,1,5,14,4,6,1,0,0,outsourced,Outsourced
84e60232-16af-44b9-b107-506417ddbf21,1,24,3,12,1,1,1,1,1,1,1,2,1,2,2,1,1,1,1,2,1,1,NA,NA,NA,NA,NA,,9,2,Financial Promotions Compliance Manager,Check marketing material for compliance with regulations,Financial Services,11,1,NA,,2,2,2,2,2,2,1,,3,NA,NA,3,2,NA,1,50000,NA,NA,NA,NA,NA,37.5,1,0.6913249198631904,0.6953498740920298,248,80,24,3,2,8,11,10,0,0,0,0,not_outsourced,Not outsourced
